id,sender,subject,body,text,label,label_numeric
safe-0473,newsletter@company.example,Thank You for Your Feedback,"Hello, A new software update is available with performance improvements. You may ignore this message if you have already completed the task. Regards, Account Services. Message reference: SAFE-0473.","Thank You for Your Feedback Hello, A new software update is available with performance improvements. You may ignore this message if you have already completed the task. Regards, Account Services. Message reference: SAFE-0473.",safe,0
phishing-0024,notice@tax-refund-review.com,Tax Refund Confirmation Required,"Dear Customer, You have been selected to receive a limited reward. Update your payment information: http://payment-review.example/billing. Act immediately to avoid interruption of service. Reference ID: PH-0024.","Tax Refund Confirmation Required Dear Customer, You have been selected to receive a limited reward. Update your payment information: http://payment-review.example/billing. Act immediately to avoid interruption of service. Reference ID: PH-0024.",phishing,1
safe-0302,orders@shop.example,Software Update Release Notes,"Hello, A new software update is available with performance improvements. Your existing password and account settings remain unchanged. Regards, The Support Team. Message reference: SAFE-0302.","Software Update Release Notes Hello, A new software update is available with performance improvements. Your existing password and account settings remain unchanged. Regards, The Support Team. Message reference: SAFE-0302.",safe,0
phishing-0213,rewards@claim-prize-now.net,Your Payment Was Declined,"Dear Customer, An unauthorized login attempt was detected. Validate your identity within 24 hours: http://mailbox-validation.example/signin. This request will expire within 24 hours. Reference ID: PH-0213.","Your Payment Was Declined Dear Customer, An unauthorized login attempt was detected. Validate your identity within 24 hours: http://mailbox-validation.example/signin. This request will expire within 24 hours. Reference ID: PH-0213.",phishing,1
phishing-0325,rewards@claim-prize-now.net,Confirm Your Banking Information,"Dear Customer, An unauthorized login attempt was detected. Submit your banking information to receive the refund: http://192.168.1.10/login/verify-account. Act immediately to avoid interruption of service. Reference ID: PH-0325.","Confirm Your Banking Information Dear Customer, An unauthorized login attempt was detected. Submit your banking information to receive the refund: http://192.168.1.10/login/verify-account. Act immediately to avoid interruption of service. Reference ID: PH-0325.",phishing,1
safe-0340,support@trusted-service.example,Employee Training Schedule,"Hello, Your monthly statement is now available for review. No action is required at this time. Thank you, Human Resources. Message reference: SAFE-0340.","Employee Training Schedule Hello, Your monthly statement is now available for review. No action is required at this time. Thank you, Human Resources. Message reference: SAFE-0340.",safe,0
safe-0496,updates@software.example,Your Order Has Been Shipped,"Hello, Your order has been processed and shipped. The attached summary contains the latest approved information. Best regards, Project Management. Message reference: SAFE-0496.","Your Order Has Been Shipped Hello, Your order has been processed and shipped. The attached summary contains the latest approved information. Best regards, Project Management. Message reference: SAFE-0496.",safe,0
phishing-0013,helpdesk@password-confirmation.net,Package Delivery Failed,"Dear Customer, An unauthorized login attempt was detected. Confirm your account information now: http://delivery-confirmation.example/update. This is your final security warning. Reference ID: PH-0013.","Package Delivery Failed Dear Customer, An unauthorized login attempt was detected. Confirm your account information now: http://delivery-confirmation.example/update. This is your final security warning. Reference ID: PH-0013.",phishing,1
phishing-0434,notice@tax-refund-review.com,Unusual Login Attempt Detected,"Dear Customer, Your package cannot be delivered until your address is confirmed. Confirm your delivery address: http://delivery-confirmation.example/update. This request will expire within 24 hours. Reference ID: PH-0434.","Unusual Login Attempt Detected Dear Customer, Your package cannot be delivered until your address is confirmed. Confirm your delivery address: http://delivery-confirmation.example/update. This request will expire within 24 hours. Reference ID: PH-0434.",phishing,1
safe-0001,hr@company.example,Employee Training Schedule,"Hello, This message contains the agenda for our upcoming meeting. The meeting will take place during normal business hours. Regards, The Support Team. Message reference: SAFE-0001.","Employee Training Schedule Hello, This message contains the agenda for our upcoming meeting. The meeting will take place during normal business hours. Regards, The Support Team. Message reference: SAFE-0001.",safe,0
